date,total,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,death,daily_vaccine_count,accumulated_vaccine_count
2023-06-10,17764,3861,1494,956,829,592,437,419,99,4337,412,437,553,494,497,740,1140,454,5,9008.032660452178,123001380.84261419
2023-06-11,16001,3506,1344,725,929,526,409,450,123,3842,324,331,478,476,477,694,962,395,8,8968.033008937658,123010348.87562312
2023-06-12,4977,866,231,177,269,149,104,113,30,1315,93,206,209,121,134,264,347,336,4,9016.039777777527,123019364.91540089
2023-06-13,20804,4758,2122,903,1095,589,505,534,151,5133,445,401,624,557,622,658,1447,251,14,9043.078317524467,123028407.99371842
2023-06-14,20709,4207,1762,942,1046,727,491,545,144,5129,488,541,631,613,566,914,1332,623,13,9041.13090741522,123037449.12462583
2023-06-15,17418,3720,1498,776,884,654,393,442,133,4158,450,402,656,489,485,719,1101,450,16,9036.151753397951,123046485.27637923
2023-06-16,16485,3548,1551,714,814,549,396,426,147,3913,389,356,574,490,472,645,1053,445,11,9075.221567256647,123055560.49794649
2023-06-17,16747,3463,1576,810,897,614,387,455,135,3804,396,409,544,499,484,650,1113,499,4,9001.234050802124,123064561.73199728
2023-06-18,15316,3212,1419,642,779,557,338,405,116,3687,299,402,550,444,499,626,933,402,3,8967.234050802124,123073528.96604808
2023-06-19,6375,1047,407,319,337,193,152,163,53,1641,171,213,266,166,183,347,491,219,4,9023.247668830032,123082552.21371691
2023-06-20,19734,4454,1996,896,1049,557,569,479,185,4657,404,416,661,536,599,738,1312,219,4,9051.278773284603,123091603.49249019
2023-06-21,20961,4267,1868,957,1074,716,503,558,156,4906,505,483,745,572,698,958,1381,609,13,9044.308277134183,123100647.80076732
2023-06-22,17131,3466,1544,875,903,587,456,401,117,4083,379,400,627,496,487,786,1107,412,14,9017.33951603725,123109665.14028336
2023-06-23,16246,3510,1547,901,841,599,406,402,99,3676,376,347,537,450,465,716,1015,353,10,9053.384654073989,123118718.52493744
2023-06-24,16413,3440,1549,813,864,447,422,402,118,3816,370,391,569,458,509,723,1074,440,6,8988.392694101036,123127706.91763154
2023-06-25,16062,3334,1403,780,903,613,414,391,113,3920,306,294,542,496,496,678,963,412,5,8967.392694101036,123136674.31032564
2023-06-26,6592,1141,384,301,423,205,137,130,44,1741,189,215,213,196,194,311,441,316,4,9005.398103662676,123145679.7084293
2023-06-27,20847,4867,2080,995,1161,539,554,505,144,4979,439,398,652,514,607,746,1450,212,10,9032.429295650332,123154712.13772495
2023-06-28,21533,4615,1923,874,1127,712,552,523,118,5097,551,541,670,587,660,929,1482,560,13,9065.466650648534,123163777.6043756
2023-06-29,19297,4088,1774,971,1010,601,483,461,113,4533,521,479,619,520,567,813,1355,382,11,9008.494756599088,123172786.0991322
2023-06-30,18877,3838,1810,992,1012,582,488,487,108,4346,510,444,555,537,627,859,1307,369,11,9022.503018523252,123181808.60215072
2023-07-01,18882,3836,1898,991,945,612,493,479,79,4195,511,494,519,540,715,774,1328,464,3,8998.509357612425,123190807.11150834
2023-07-02,17590,3479,1678,828,913,655,452,500,101,4063,374,358,507,540,674,812,1202,447,2,8967.509357612425,123199774.62086596
2023-07-03,7513,1129,516,297,439,219,210,169,43,1916,294,283,257,198,274,333,624,309,3,9019.518304388444,123208794.13917035
2023-07-04,25660,5575,2892,995,1233,709,726,701,161,5981,666,464,721,712,937,995,1929,260,3,9030.545827721504,123217824.68499807
2023-07-05,27434,5328,2741,999,1240,898,742,749,149,6218,792,738,894,804,917,1320,2173,729,11,9013.565235785076,123226838.25023384
2023-07-06,24356,4846,2318,1208,1149,752,655,684,154,5469,707,680,828,688,807,1055,1786,567,12,9011.572313504925,123235849.82254735
2023-07-07,24767,5170,2397,1278,1109,769,696,585,132,5737,648,604,788,669,844,1091,1768,476,7,9034.614958418782,123244884.43750577
2023-07-08,25672,5092,2495,1283,1249,850,706,698,150,5818,733,621,804,773,829,1081,1877,605,3,8991.62253270194,123253876.06003846
2023-07-09,22566,4442,1948,1093,1053,827,593,640,133,5281,523,570,726,695,895,1020,1457,663,2,8967.62253270194,123262843.68257116
2023-07-10,9255,1375,681,491,453,280,292,213,65,2287,368,342,300,288,356,497,681,282,2,9018.628931057758,123271862.31150222
2023-07-11,31224,6511,3350,1278,1370,955,1096,949,220,7008,764,601,936,1044,1155,1308,2305,370,4,9003.642194754406,123280865.95369697
2023-07-12,34118,6413,3277,1549,1472,1250,971,1010,239,7127,972,1003,1132,1071,1246,1740,2761,879,10,9011.66755709676,123289877.62125406
2023-07-13,29347,5484,2745,1532,1182,985,902,800,201,6573,787,771,1023,971,1119,1437,2192,641,13,8998.677943476803,123298876.29919754
2023-07-14,29556,5489,2802,1548,1196,985,948,828,201,6344,823,944,1012,887,1109,1502,2272,665,4,8995.691036516344,123307871.99023406
2023-07-15,30870,5701,2995,1565,1317,1017,880,872,197,6703,757,809,1080,943,1267,1605,2396,764,5,8991.697659753672,123316863.68789382
2023-07-16,28420,4950,2822,1502,1266,1126,809,756,186,6298,572,745,948,949,1244,1388,2162,696,5,8967.697659753672,123325831.38555358
2023-07-17,12114,1779,734,699,633,386,299,327,100,2835,307,413,447,355,543,698,987,572,4,8984.70059127885,123334816.08614486
2023-07-18,41993,8377,4416,1675,1762,1143,1476,1154,301,9459,1074,981,1357,1332,1815,1906,3326,435,3,9007.71521506692,123343823.80135994
2023-07-19,47028,8204,4271,2288,1959,1767,1406,1366,379,10126,1283,1351,1567,1445,1974,2678,3744,1218,6,9025.732426485712,123352849.53378642
2023-07-20,40856,7471,3934,2372,1793,1520,1278,1126,240,8746,1147,1077,1448,1348,1777,1851,2872,852,10,9000.74290653018,123361850.27669294
2023-07-21,40897,7719,3630,2155,1702,1396,1267,1242,235,8740,1032,1137,1395,1270,1825,2259,3046,845,14,9006.750621918429,123370857.02731486
2023-07-22,42497,7731,3899,2097,1828,1600,1326,1248,225,9068,1008,1131,1413,1382,1913,2477,3227,922,7,8978.751999596425,123379835.77931446
2023-07-23,41573,7904,3941,2183,1692,1605,1255,1211,263,8971,838,1127,1530,1493,1675,2088,2903,894,7,8972.75215712641,123388808.53147158
2023-07-24,16778,2235,948,1438,720,613,408,446,100,3740,518,612,647,458,871,1097,1311,614,7,8994.753591012884,123397803.2850626
2023-07-25,50813,10222,5575,2144,2300,1419,1670,1408,349,11184,1298,933,1633,1647,2136,2172,4233,488,9,9000.759636684887,123406804.04469928
2023-07-26,57216,10169,5165,2941,2430,2192,1738,1642,335,12123,1577,1703,1945,1803,2451,3341,4407,1251,18,9022.777981926736,123415826.8226812
2023-07-27,51239,9207,4648,2790,2190,1761,1677,1510,327,11288,1288,1322,1837,1782,2117,2799,3809,887,23,8998.783032126337,123424825.60571332
2023-07-28,48069,8887,4612,2294,2145,1555,1489,1241,308,10475,1273,1304,1839,1563,2022,2659,3516,886,16,9011.796194101827,123433837.40190743
2023-07-29,48196,8755,4386,2606,2056,1555,1569,1287,299,10574,1199,1347,1921,1700,2008,2365,3644,923,6,8979.799512904756,123442817.20142034
2023-07-30,44749,8062,3871,2415,1777,1753,1486,1274,363,9805,914,1158,1645,1739,1870,2381,3380,855,14,8967.799512904756,123451785.00093324
2023-07-31,18379,2624,1180,1235,1027,540,484,376,145,4300,687,760,719,650,794,961,1271,625,10,8995.805111346433,123460780.8060446
2023-08-01,56096,11888,5558,1757,2594,1607,2256,1240,449,12879,1339,1224,1923,2020,2472,2368,4042,480,9,8995.813960818497,123469776.62000541
2023-08-02,64148,11939,5354,3297,2765,2271,2029,1482,508,14472,1720,1941,2522,2320,2555,3323,4522,1126,17,9002.820737805769,123478779.44074322
2023-08-03,55453,9998,4450,3420,2711,1911,1837,1274,474,12218,1464,1660,2372,2035,2206,2732,3832,859,18,9004.826416671342,123487784.2671599
2023-08-04,54713,10403,4623,2780,2436,1871,1795,1134,434,12291,1432,1491,2274,2077,2200,2904,3798,770,17,8999.834308598483,123496784.10146849
2023-08-05,53111,9621,4353,2985,2658,1815,1707,1151,420,11968,1368,1602,2142,2041,2137,2532,3841,768,12,8978.834710932082,123505762.93617941
2023-08-06,48885,8594,3781,2767,2380,1762,1717,1212,345,11177,1070,1478,2124,2034,2006,2450,3332,655,14,8967.834710932082,123514730.77089034
2023-08-07,20241,2996,1164,1256,995,809,594,371,135,4778,742,785,883,872,770,1245,1354,490,11,8987.836807953074,123523718.60769829
2023-08-08,61377,12332,5112,2909,3370,1865,2231,1442,520,14670,1462,1349,2285,2387,2407,2445,4180,411,18,8999.848748468741,123532718.45644677
2023-08-09,65696,12075,4935,2857,3327,2086,2100,1466,559,15547,1755,2140,2911,2982,2444,3280,4290,939,23,9007.861924595438,123541726.31837136
2023-08-10,55874,10305,3684,2668,3113,2026,1795,1182,460,13068,1533,1758,2539,2768,2112,2828,3366,667,25,8990.866228323981,123550717.18459968
2023-08-11,49335,9235,2902,2781,2847,1796,1571,764,386,12051,1318,1550,2178,2358,1758,2348,2855,636,28,9000.877080343387,123559718.06168002
2023-08-12,47840,8558,3422,2212,2493,1590,1604,1129,354,11497,1221,1399,2195,2310,1854,2225,3218,559,17,8984.882167714075,123568702.94384773
2023-08-13,45729,8166,3095,1846,2391,1684,1503,1040,327,11321,1101,1314,2085,2223,1732,2509,2811,579,14,8968.882285188101,123577671.82613292
2023-08-14,17226,2729,676,1193,945,557,395,268,105,4506,647,778,767,782,660,908,935,371,20,8992.887234754742,123586664.71336767
2023-08-15,47110,9375,3107,2266,3025,1333,1640,804,392,12130,1257,1114,1887,2058,1671,1708,2888,454,6,8977.887426715119,123595642.60079439
2023-08-16,36961,5875,1821,2216,2047,1430,1142,724,304,9317,1239,1356,1853,1769,1252,2136,2047,427,16,9006.900965183835,123604649.50175957
2023-08-17,49848,10124,3073,2057,3288,1481,1790,964,425,12981,1343,1314,2044,2189,1678,2032,2743,319,21,9009.907043659892,123613659.40880324
2023-08-18,50920,9492,2765,2158,3133,1827,1726,982,392,12959,1563,1687,2169,2441,1631,2606,2834,555,22,9003.915629625883,123622663.32443286
2023-08-19,44053,8354,2390,1981,2626,1382,1360,699,404,12063,1264,1389,1987,1853,1447,2150,2301,403,21,8974.916850853162,123631638.24128371
2023-08-20,38974,7327,2051,1620,2498,1338,1261,723,335,10349,1018,1213,1734,1861,1359,1879,2002,405,22,8967.916850853162,123640606.15813456
2023-08-21,14564,2329,544,733,982,495,396,229,130,4084,688,590,601,527,531,829,661,213,20,8992.92397893883,123649599.0821135
2023-08-22,47384,9672,2717,1604,3093,1269,1524,957,459,13485,1283,1092,2012,1948,1525,1829,2685,226,22,8993.935321482775,123658593.01743498
2023-08-23,48161,8823,2441,2251,2945,1577,1570,995,441,11946,1694,1890,2084,2153,1680,2649,2542,480,14,9006.939225283142,123667599.95666027
2023-08-24,40815,7179,1942,2508,2506,1299,1250,893,369,10400,1383,1423,1828,1698,1385,2236,2121,393,17,8989.940932282123,123676589.89759256
2023-08-25,37504,6872,1946,1534,2469,1189,1203,761,333,9787,1273,1221,1582,1586,1276,1911,2192,367,24,8999.949065410197,123685589.84665798
2023-08-26,36886,6730,1738,2053,2470,1157,1055,737,310,9901,1265,1274,1661,1408,1227,1606,1933,358,13,8975.950589877812,123694565.79724786
2023-08-27,32967,6012,1543,1903,1913,1073,1046,643,279,8592,1017,1056,1580,1426,1055,1534,1923,371,23,8969.951186944423,123703535.7484348
2023-08-28,13149,1905,522,465,1067,443,410,223,120,3802,537,677,569,410,497,778,534,190,12,9001.95655464747,123712537.70498945
2023-08-29,42998,8485,2109,2215,2792,1109,1453,855,386,11954,1199,1227,1881,1607,1387,1798,2310,231,21,8993.963658249084,123721531.66864769
2023-08-30,42586,7470,1778,2219,2726,1436,1248,864,316,11135,1524,1705,2006,1667,1402,2468,2218,403,24,8983.968414472763,123730515.63706216
2023-08-31,50464,8683,2179,2465,3234,1617,1427,1064,420,13652,1726,2137,2343,1981,1611,2686,2668,570,76,8992.974558021555,123739508.61162019
